uei,fiscal_year,paper_count,award_count
MR7KHZ4VRH25,2022,2,1
MR7KHZ4VRH25,2023,2,1
MR7KHZ4VRH25,2024,1,1
MRGUP99ZAZ59,2016,2,2
MRGUP99ZAZ59,2017,1,1
MRGUP99ZAZ59,2018,3,1
MRGUP99ZAZ59,2019,1,1
MRGUP99ZAZ59,2020,3,2
MRGUP99ZAZ59,2021,1,1
MRGUP99ZAZ59,2022,2,2
MRGUP99ZAZ59,2023,1,1
MRGUP99ZAZ59,2024,1,1
MRK1VCY9DMB6,2023,1,1
MRK1VCY9DMB6,2025,2,1
MRUSKCJLLEB7,2022,1,1
MRUSKCJLLEB7,2023,1,1
MS27HSSN6AD4,2025,2,1
MS2HXSWJZJ24,2023,1,1
MS2HXSWJZJ24,2025,3,2
MS3QH9KM4EN5,2016,1,1
MS3QH9KM4EN5,2019,1,1
MS3QH9KM4EN5,2020,1,1
MS3QH9KM4EN5,2025,1,2
MSCNWG2ZM1N9,2016,9,1
MSCNWG2ZM1N9,2017,2,2
MSCNWG2ZM1N9,2018,2,1
MSCNWG2ZM1N9,2019,2,3
MSCNWG2ZM1N9,2020,2,2
MSCNWG2ZM1N9,2021,2,1
MSCNWG2ZM1N9,2022,7,4
MSCNWG2ZM1N9,2024,4,3
MSCNWG2ZM1N9,2025,6,8
MSDGNE7AC4E8,2018,1,1
MSDGNE7AC4E8,2019,1,1
MSDGNE7AC4E8,2024,1,1
MSLPT9LVSN86,2017,4,1
MSLPT9LVSN86,2018,10,1
MSLPT9LVSN86,2019,8,1
MSLPT9LVSN86,2020,6,1
MSLPT9LVSN86,2021,1,1
MSLPT9LVSN86,2022,1,1
MSLPT9LVSN86,2023,1,1
MSLPT9LVSN86,2024,1,1
MSMLUCM9DRT6,2016,2,2
MSMLUCM9DRT6,2017,2,2
MSMLUCM9DRT6,2018,3,2
MSMLUCM9DRT6,2020,7,4
MSMLUCM9DRT6,2021,1,1
MSMLUCM9DRT6,2024,1,3
MSMLUCM9DRT6,2025,3,4
MSN6LQLSWWJ8,2016,2,1
MSN6LQLSWWJ8,2017,1,1
MSN6LQLSWWJ8,2018,1,1
MSN6LQLSWWJ8,2019,2,2
MSN6LQLSWWJ8,2020,1,1
MSN6LQLSWWJ8,2021,1,1
MSN6LQLSWWJ8,2025,1,2
MSPWVMXXMN76,2016,466,159
MSPWVMXXMN76,2017,440,167
MSPWVMXXMN76,2018,467,187
MSPWVMXXMN76,2019,382,173
MSPWVMXXMN76,2020,502,229
MSPWVMXXMN76,2021,502,218
MSPWVMXXMN76,2022,509,209
MSPWVMXXMN76,2023,502,235
MSPWVMXXMN76,2024,470,215
MSPWVMXXMN76,2025,470,226
MSQMDNK7L8E5,2019,6,1
MSQMDNK7L8E5,2020,11,1
MSQMDNK7L8E5,2021,13,1
MSQMDNK7L8E5,2022,10,1
MSQMDNK7L8E5,2023,12,1
MSQMDNK7L8E5,2024,4,1
MSQSHFFMP6G2,2020,1,1
MSRQYLLQLYQ5,2019,3,2
MSYEE9VLBJ67,2017,1,1
MSYEE9VLBJ67,2019,1,1
MTDKKELM58W5,2023,1,1
MTDYDS8M2176,2019,1,1
MTDYDS8M2176,2020,1,1
MTDYDS8M2176,2021,2,1
MTH3CKTVC997,2017,3,1
MTH3CKTVC997,2018,2,1
MTH3CKTVC997,2019,2,1
MTH3CKTVC997,2020,1,1
MTTEXHDUKGB8,2023,1,1
MTTEXHDUKGB8,2024,1,1
MTTEXHDUKGB8,2025,2,2
MU14LUW1RH41,2025,1,3
MU6JZBDZR8X1,2024,1,1
MU8UKBNPF3J5,2019,1,2
MU8UKBNPF3J5,2021,1,1
MUD5ZBFXAA55,2017,2,1
MUGZK1KT38Y5,2023,1,1
MUH9WWET7WA1,2016,1,1
MUH9WWET7WA1,2017,2,1
MUH9WWET7WA1,2018,1,1
MUH9WWET7WA1,2019,1,1
MUH9WWET7WA1,2022,1,1
MUW6XWEVLLN3,2024,1,1
MV1DLCKJT6T7,2021,1,1
MV1JFXA4S621,2020,2,1
MV1JFXA4S621,2021,2,2
MV1JFXA4S621,2022,1,1
MV9GTK4QFA99,2016,36,10
MV9GTK4QFA99,2017,29,6
MV9GTK4QFA99,2018,35,11
MV9GTK4QFA99,2019,43,14
MV9GTK4QFA99,2020,73,19
MV9GTK4QFA99,2021,64,18
MV9GTK4QFA99,2022,81,20
MV9GTK4QFA99,2023,71,16
MV9GTK4QFA99,2024,62,20
MV9GTK4QFA99,2025,68,20
MVEEWMEJJB24,2016,10,1
MVEEWMEJJB24,2017,5,3
MVEEWMEJJB24,2018,3,1
MVEEWMEJJB24,2019,2,1
MVEEWMEJJB24,2020,9,5
MVEEWMEJJB24,2021,5,3
MVEEWMEJJB24,2022,6,2
MVEEWMEJJB24,2023,2,2
MVEEWMEJJB24,2024,3,2
MVEEWMEJJB24,2025,3,1
MVRJYL6A9VF1,2016,3,1
MVRJYL6A9VF1,2019,2,1
MVRJYL6A9VF1,2024,2,1
MVSNZ6XDQAE9,2020,1,1
MVTKSCN6NMH3,2016,1,1
MVTKSCN6NMH3,2017,1,1
MVTKSCN6NMH3,2018,1,1
MVTKSCN6NMH3,2019,1,1
MVTKSCN6NMH3,2020,4,4
MVTKSCN6NMH3,2021,2,3
MVTKSCN6NMH3,2022,8,4
MVTKSCN6NMH3,2023,4,2
MVTKSCN6NMH3,2024,1,1
MVTKSCN6NMH3,2025,5,3
MW8JHK6ZYEX8,2016,1469,522
MW8JHK6ZYEX8,2017,1475,603
MW8JHK6ZYEX8,2018,1612,662
MW8JHK6ZYEX8,2019,1504,709
MW8JHK6ZYEX8,2020,1761,815
MW8JHK6ZYEX8,2021,1829,889
MW8JHK6ZYEX8,2022,1891,935
MW8JHK6ZYEX8,2023,1888,939
MW8JHK6ZYEX8,2024,1834,938
MW8JHK6ZYEX8,2025,1691,973
MWCKAJN2TQJ7,2016,4,1
MWCKAJN2TQJ7,2017,5,1
MWCKAJN2TQJ7,2018,2,1
MWEPWP3T6XL5,2016,1,2
MWEPWP3T6XL5,2017,3,1
MWEPWP3T6XL5,2018,2,1
MWEPWP3T6XL5,2019,3,2
MWEPWP3T6XL5,2020,2,1
MWEPWP3T6XL5,2021,7,3
MWEPWP3T6XL5,2022,4,2
MWEPWP3T6XL5,2023,8,2
MWEPWP3T6XL5,2024,9,2
MWEPWP3T6XL5,2025,7,4
MWFYV1GYTPK6,2021,1,1
MWJ5LUKXD3B7,2021,1,1
MWN1PN4NLAV8,2021,1,1
MWNGKCQQJX17,2016,1,1
MWNGKCQQJX17,2019,2,1
MWNGKCQQJX17,2022,1,1
MWR4N7R8FYR3,2016,4,3
MWR4N7R8FYR3,2017,6,3
MWR4N7R8FYR3,2018,11,5
MWR4N7R8FYR3,2019,11,5
MWR4N7R8FYR3,2020,8,4
MWR4N7R8FYR3,2021,10,3
MWR4N7R8FYR3,2022,7,3
MWR4N7R8FYR3,2023,7,4
MWR4N7R8FYR3,2024,6,4
MWR4N7R8FYR3,2025,4,3
MWWCM7JMBCF1,2022,1,2
MWWCM7JMBCF1,2023,4,4
MWYVQTQ32ME5,2016,219,38
MWYVQTQ32ME5,2017,177,33
MWYVQTQ32ME5,2018,208,41
MWYVQTQ32ME5,2019,233,42
MWYVQTQ32ME5,2020,235,42
MWYVQTQ32ME5,2021,264,46
MWYVQTQ32ME5,2022,286,53
MWYVQTQ32ME5,2023,229,54
MWYVQTQ32ME5,2024,181,51
MWYVQTQ32ME5,2025,167,49
MX64FL4GJH55,2021,1,1
MX64FL4GJH55,2023,1,2
MX64FL4GJH55,2025,3,2
MX6YKK6AMXV1,2016,1,1
MX6YKK6AMXV1,2017,1,1
MX6YKK6AMXV1,2018,1,1
MX6YKK6AMXV1,2019,1,1
MX6YKK6AMXV1,2020,1,2
MX8ULDF6SDD6,2016,9,4
MX8ULDF6SDD6,2017,18,5
MX8ULDF6SDD6,2018,25,6
MX8ULDF6SDD6,2019,18,7
MX8ULDF6SDD6,2020,75,10
MX8ULDF6SDD6,2021,93,12
MX8ULDF6SDD6,2022,104,11
MX8ULDF6SDD6,2023,155,17
MX8ULDF6SDD6,2024,187,19
MX8ULDF6SDD6,2025,228,20
MXHAS3AKPRN1,2016,15,5
MXHAS3AKPRN1,2017,9,4
MXHAS3AKPRN1,2018,19,7
MXHAS3AKPRN1,2019,35,10
MXHAS3AKPRN1,2020,54,14
MXHAS3AKPRN1,2021,67,18
MXHAS3AKPRN1,2022,74,18
MXHAS3AKPRN1,2023,55,17
MXHAS3AKPRN1,2024,45,21
MXHAS3AKPRN1,2025,68,17
MXLZGAMFEKN5,2016,158,72
MXLZGAMFEKN5,2017,138,75
MXLZGAMFEKN5,2018,160,79
MXLZGAMFEKN5,2019,133,81
MXLZGAMFEKN5,2020,148,82
MXLZGAMFEKN5,2021,130,70
MXLZGAMFEKN5,2022,123,87
MXLZGAMFEKN5,2023,142,73
MXLZGAMFEKN5,2024,121,68
MXLZGAMFEKN5,2025,155,93
MXPESVR9KFE7,2016,1,1
MXPESVR9KFE7,2017,2,1
MXPESVR9KFE7,2018,1,1
MXPESVR9KFE7,2019,2,2
MXPESVR9KFE7,2021,1,1
MXPESVR9KFE7,2022,1,1
MXPESVR9KFE7,2023,4,3
MXPESVR9KFE7,2024,3,2
MXPESVR9KFE7,2025,8,5
MXRXU574VRM7,2019,2,2
MXRXU574VRM7,2020,1,2
MXRXU574VRM7,2021,1,2
MXRXU574VRM7,2022,3,3
MXRXU574VRM7,2025,1,3
MXWGP7E3TFM8,2023,3,1
MXWGP7E3TFM8,2024,5,2
MXWGP7E3TFM8,2025,3,1
MY2ERHGDV956,2016,88,33
MY2ERHGDV956,2017,86,43
MY2ERHGDV956,2018,103,49
MY2ERHGDV956,2019,107,50
MY2ERHGDV956,2020,117,58
MY2ERHGDV956,2021,100,57
MY2ERHGDV956,2022,92,61
MY2ERHGDV956,2023,105,57
MY2ERHGDV956,2024,81,52
MY2ERHGDV956,2025,99,56
MY33R8PMNJD5,2017,1,1
MY33R8PMNJD5,2018,1,1
MY33R8PMNJD5,2019,1,2
MY33R8PMNJD5,2020,2,1
MY3NGEKEVML6,2016,2,1
MY3NGEKEVML6,2017,1,1
MY3NGEKEVML6,2018,1,1
MY3NGEKEVML6,2020,2,1
MY3NGEKEVML6,2021,1,1
MY3NGEKEVML6,2022,1,1
MY3NGEKEVML6,2024,1,1
MY9WDY9TAVD9,2019,1,1
MY9WDY9TAVD9,2021,1,1
MYE4CDGEMAY9,2017,3,1
MYE4CDGEMAY9,2018,1,1
MYE4CDGEMAY9,2019,1,1
MYE4CDGEMAY9,2022,1,1
MYR7QGXJF3J5,2016,7,2
MYR7QGXJF3J5,2017,6,3
MYR7QGXJF3J5,2018,1,2
MYR7QGXJF3J5,2019,1,1
MYR7QGXJF3J5,2020,5,6
MYR7QGXJF3J5,2021,7,5
MYR7QGXJF3J5,2022,8,5
MYR7QGXJF3J5,2023,6,3
MYR7QGXJF3J5,2024,3,2
MYR7QGXJF3J5,2025,4,3
MYRGAPL7LDK6,2020,1,1
MZ4DYXE1SL98,2016,148,39
MZ4DYXE1SL98,2017,135,51
MZ4DYXE1SL98,2018,115,53
MZ4DYXE1SL98,2019,121,59
MZ4DYXE1SL98,2020,131,69
MZ4DYXE1SL98,2021,135,60
MZ4DYXE1SL98,2022,162,71
MZ4DYXE1SL98,2023,154,68
MZ4DYXE1SL98,2024,134,64
MZ4DYXE1SL98,2025,140,56
MZ78V4TKUFF5,2018,1,1
MZ78V4TKUFF5,2019,1,1
MZ7LPG1ZU1W7,2019,1,1
MZ7LPG1ZU1W7,2022,1,1
MZ7LPG1ZU1W7,2023,2,1
MZ9DFVC2J1B7,2016,62,24
MZ9DFVC2J1B7,2017,53,26
MZ9DFVC2J1B7,2018,50,30
MZ9DFVC2J1B7,2019,39,29
MZ9DFVC2J1B7,2020,50,37
MZ9DFVC2J1B7,2021,36,25
MZ9DFVC2J1B7,2022,42,30
MZ9DFVC2J1B7,2023,50,35
MZ9DFVC2J1B7,2024,39,32
MZ9DFVC2J1B7,2025,43,32
MZFBVZ6KDLA4,2018,3,3
MZFBVZ6KDLA4,2020,2,2
MZFBVZ6KDLA4,2021,1,2
MZFBVZ6KDLA4,2022,2,3
MZFBVZ6KDLA4,2023,1,2
MZFBVZ6KDLA4,2024,1,2
MZFBVZ6KDLA4,2025,3,4
MZN6WDBMXN24,2025,1,1
MZN8NFJ3LMN1,2021,1,1
N1ACHB9PNN93,2016,2,2
N1ACHB9PNN93,2017,3,3
N1ACHB9PNN93,2018,8,5
N1ACHB9PNN93,2019,1,1
N1ACHB9PNN93,2020,5,3
N1ACHB9PNN93,2021,3,3
N1ACHB9PNN93,2022,1,1
N1ACHB9PNN93,2023,3,3
N1ACHB9PNN93,2024,3,2
N1ACHB9PNN93,2025,3,3
N1BRM2P2RT48,2019,1,1
N1BRM2P2RT48,2022,1,1
N1CDHMCWRXF5,2025,1,2
N1DEEM8MYFB1,2018,1,1
N1DEEM8MYFB1,2023,1,1
N1KMQWBYADZ4,2025,1,1
N1KPNMTNJFP6,2016,2,1
N1NBJ43SQGX7,2016,3,2
N1NBJ43SQGX7,2019,1,1
N1NBJ43SQGX7,2020,1,2
N1NBJ43SQGX7,2021,2,3
N1NBJ43SQGX7,2022,1,2
N1NBJ43SQGX7,2024,1,1
N1SSK43FCY13,2016,1,1
N1SSK43FCY13,2022,1,1
N1UBCLRAPNG6,2016,13,8
N1UBCLRAPNG6,2017,14,10
N1UBCLRAPNG6,2018,14,10
N1UBCLRAPNG6,2019,6,6
N1UBCLRAPNG6,2020,16,9
N1UBCLRAPNG6,2021,19,11
N1UBCLRAPNG6,2022,16,4
N1UBCLRAPNG6,2023,14,5
N1UBCLRAPNG6,2024,6,3
N1UBCLRAPNG6,2025,10,5
N1ZHM72HE9Q7,2024,1,1
N288GHLRCLR4,2018,1,1
N29WVC3UJCB9,2017,1,2
N2UEX8KSZMD8,2018,1,2
N34CXJCDNDU1,2016,5,1
N34CXJCDNDU1,2017,3,2
N34CXJCDNDU1,2018,2,1
N34CXJCDNDU1,2019,5,2
N34CXJCDNDU1,2020,7,3
N34CXJCDNDU1,2021,3,2
N34CXJCDNDU1,2023,1,1
N34CXJCDNDU1,2024,1,1
N36JMJ1DKWH6,2023,2,2
N3C3P57GGKZ4,2025,6,1
N3GRDSPQYYM4,2025,1,1
N3KCXKLQNG35,2024,1,1
N3M7AL9JLJC5,2025,1,1
N3WDS9WM91M4,2017,4,2
N3WDS9WM91M4,2019,2,1
N43SNQ9L6293,2020,1,1
N465MQLKMR93,2021,1,1
N48NWM27W7R3,2017,1,1
N48NWM27W7R3,2018,2,1
N48NWM27W7R3,2021,1,1
N48NWM27W7R3,2022,2,2
N48NWM27W7R3,2023,2,1
N48NWM27W7R3,2024,6,2
N48NWM27W7R3,2025,4,2
N4A8X52DCND5,2017,2,3
N4A8X52DCND5,2019,2,1
N4A8X52DCND5,2021,1,2
N4E6BE7KDKM1,2019,1,1
N4E6BE7KDKM1,2020,1,1
N4E6BE7KDKM1,2021,3,1
N4E6BE7KDKM1,2022,1,1
N4E6BE7KDKM1,2023,2,1
N4E6BE7KDKM1,2025,1,1
N4KHG3RX3JX8,2017,2,1
N4KREMF5G8R8,2016,1,1
N4KREMF5G8R8,2017,1,1
N4KREMF5G8R8,2018,1,1
N4KREMF5G8R8,2022,1,1
N4RDVK4GLL14,2022,3,1
N4RDVK4GLL14,2023,1,1
N4RDVK4GLL14,2024,2,1
N4RDVK4GLL14,2025,2,2
N4WWJC8T2593,2016,336,126
N4WWJC8T2593,2017,325,141
N4WWJC8T2593,2018,361,156
N4WWJC8T2593,2019,336,167
N4WWJC8T2593,2020,384,197
N4WWJC8T2593,2021,361,185
N4WWJC8T2593,2022,345,187
N4WWJC8T2593,2023,357,204
N4WWJC8T2593,2024,334,208
N4WWJC8T2593,2025,299,199
N4XYELPNM224,2022,2,1
N4XYELPNM224,2023,1,1
N4XYELPNM224,2024,2,1
N4XYELPNM224,2025,7,2
N4YRKK6HE2E7,2020,1,1
N4YRKK6HE2E7,2021,1,1
N4YRKK6HE2E7,2022,1,1
N4YRKK6HE2E7,2023,1,1
N4YRKK6HE2E7,2024,1,1
N52NHWMBZNG5,2016,57,8
N52NHWMBZNG5,2017,37,9
N52NHWMBZNG5,2018,60,15
N52NHWMBZNG5,2019,64,16
N52NHWMBZNG5,2020,84,21
N52NHWMBZNG5,2021,87,22
N52NHWMBZNG5,2022,89,23
N52NHWMBZNG5,2023,79,28
N52NHWMBZNG5,2024,76,29
N52NHWMBZNG5,2025,84,28
N58JMBDDUGU7,2020,3,2
N58JMBDDUGU7,2021,3,2
N58JMBDDUGU7,2022,3,1
N58JMBDDUGU7,2023,1,1
N58JMBDDUGU7,2024,6,4
N58JMBDDUGU7,2025,2,1
N5DTXVC1ZXA6,2018,1,1
N5DTXVC1ZXA6,2020,1,1
N5DTXVC1ZXA6,2023,1,2
N5DTXVC1ZXA6,2025,1,1
N5FFBMLQHAJ9,2022,2,3
N5FFBMLQHAJ9,2023,3,3
N5FFBMLQHAJ9,2025,1,1
N5JWK9GEHL57,2018,1,1
N5JWK9GEHL57,2022,1,1
N5NDNJL8QGA1,2018,1,1
N5NDNJL8QGA1,2019,1,1
N5NDNJL8QGA1,2023,3,1
N5NDNJL8QGA1,2024,1,1
N5NDNJL8QGA1,2025,3,2
N5NUJNBQHMH6,2016,2,2
N5NUJNBQHMH6,2017,2,1
N5NUJNBQHMH6,2018,3,2
N5NUJNBQHMH6,2019,1,1
N5NUJNBQHMH6,2020,1,1
N5NUJNBQHMH6,2021,2,2
N5NUJNBQHMH6,2023,3,2
N5NUJNBQHMH6,2024,3,3
N5NUJNBQHMH6,2025,2,2
N5U6ME1WFW44,2025,4,1
N5VPLKKBD6K8,2025,1,1
N5XMYSLHQAP7,2023,1,1
N63TY1VYE2Q4,2024,1,1
N63ZMY7UETA3,2016,15,3
N63ZMY7UETA3,2017,12,3
N63ZMY7UETA3,2018,17,5
N63ZMY7UETA3,2019,6,3
N63ZMY7UETA3,2020,12,4
N63ZMY7UETA3,2021,4,3
N63ZMY7UETA3,2022,7,4
N63ZMY7UETA3,2023,4,4
N63ZMY7UETA3,2024,8,4
N63ZMY7UETA3,2025,4,4
N65ZDYUGWAH8,2018,1,1
N65ZDYUGWAH8,2020,1,1
N65ZDYUGWAH8,2023,1,2
N67GERM42483,2016,10,1
N67GERM42483,2017,9,1
N67GERM42483,2018,10,1
N67GERM42483,2019,4,1
N67GERM42483,2020,4,1
N67GERM42483,2021,11,1
N67GERM42483,2022,4,1
N67GERM42483,2023,2,1
N67GERM42483,2024,1,1
N67GERM42483,2025,2,1
N6CVCHBTWT86,2018,1,1
N6CVCHBTWT86,2019,1,1
N6CVCHBTWT86,2022,1,1
N6CVCHBTWT86,2023,2,2
N6K7XKLGRJ61,2018,4,2
N6K7XKLGRJ61,2020,1,1
N6K7XKLGRJ61,2021,3,4
N6K7XKLGRJ61,2023,3,3
N6K7XKLGRJ61,2025,1,1
N6KFLUNW87W5,2020,3,1
N7HMH98T2J28,2017,1,1
N7HMH98T2J28,2020,1,1
N7LEL48NL6X8,2016,1,1
N7LEL48NL6X8,2018,3,1
N7LEL48NL6X8,2019,1,1
N7LEL48NL6X8,2020,1,1
N7LEL48NL6X8,2021,4,1
N7LEL48NL6X8,2023,3,2
N7LEL48NL6X8,2024,1,1
N7NRRBNKM5P3,2021,1,1
N7NRRBNKM5P3,2022,1,1
N7NRRBNKM5P3,2023,2,1
N876TLXYGCG4,2016,201,62
N876TLXYGCG4,2017,169,74
N876TLXYGCG4,2018,181,84
N876TLXYGCG4,2019,185,93
N876TLXYGCG4,2020,247,101
N876TLXYGCG4,2021,285,96
N876TLXYGCG4,2022,331,110
N876TLXYGCG4,2023,280,99
N876TLXYGCG4,2024,243,108
N876TLXYGCG4,2025,228,104
N8ADGJWND191,2016,1,1
N8ADGJWND191,2017,1,1
N8ADGJWND191,2018,2,1
N8BNGXXEBP75,2022,1,1
N8BNGXXEBP75,2024,1,1
N8BNGXXEBP75,2025,2,2
N8J7GS1DB3A6,2016,2,2
N8J7GS1DB3A6,2017,1,1
N8J7GS1DB3A6,2018,1,1
N8J7GS1DB3A6,2020,2,1
N8J7GS1DB3A6,2022,1,1
N9CGVFYJM1B5,2018,1,1
N9DGN6JJG5V5,2016,1,1
N9DGN6JJG5V5,2021,1,3
N9DGN6JJG5V5,2023,2,3
N9DGN6JJG5V5,2024,1,3
N9DGN6JJG5V5,2025,1,2
N9DMJN2HE1F3,2022,1,1
N9DMJN2HE1F3,2025,1,1
N9GLBGC6U6M1,2023,1,1
N9GLBGC6U6M1,2024,1,1
N9RQX3G4EH54,2016,2,2
N9RQX3G4EH54,2017,1,2
N9RQX3G4EH54,2021,1,1
NA7AKMLK2BM1,2016,151,50
NA7AKMLK2BM1,2017,128,46
NA7AKMLK2BM1,2018,161,55
NA7AKMLK2BM1,2019,156,60
NA7AKMLK2BM1,2020,147,61
NA7AKMLK2BM1,2021,119,62
NA7AKMLK2BM1,2022,152,69
NA7AKMLK2BM1,2023,161,79
NA7AKMLK2BM1,2024,154,75
NA7AKMLK2BM1,2025,166,73
NAS6FQFCRFK1,2020,3,1
NAS6FQFCRFK1,2021,1,1
NAS6FQFCRFK1,2022,1,1
NAYCKSJB7F68,2016,12,3
NAYCKSJB7F68,2017,16,4
NAYCKSJB7F68,2018,11,4
NAYCKSJB7F68,2019,11,4
NAYCKSJB7F68,2020,8,3
NAYCKSJB7F68,2021,8,4
NAYCKSJB7F68,2022,7,5
NAYCKSJB7F68,2023,6,5
NAYCKSJB7F68,2024,3,3
NAYCKSJB7F68,2025,6,5
NB68LPD5MSC5,2024,1,1
NB68LPD5MSC5,2025,3,1
NB96G3N8CLP4,2021,1,1
NB96G3N8CLP4,2022,1,1
NBHGLFBRHLG7,2025,1,1
NBKDPRMF8Y27,2020,1,1
NBL9ZBTWHV15,2016,1,1
NBL9ZBTWHV15,2017,1,1
NBLGCCAQXG85,2022,1,1
NBMKDLVHBMF1,2025,1,1
NBN9JYZKJ4K7,2016,2,1
NBN9JYZKJ4K7,2018,1,1
NBN9JYZKJ4K7,2019,1,1
NBN9JYZKJ4K7,2020,1,1
NBQCBJ6FXBU4,2016,5,3
NBQCBJ6FXBU4,2017,6,2
NBQCBJ6FXBU4,2018,9,3
NBQCBJ6FXBU4,2019,6,3
NBQCBJ6FXBU4,2020,11,4
NBQCBJ6FXBU4,2021,5,2
NBQCBJ6FXBU4,2022,8,4
NBQCBJ6FXBU4,2023,10,6
NBQCBJ6FXBU4,2024,3,1
NBQCBJ6FXBU4,2025,3,2
NC6SQZ2VQ9T8,2020,1,1
NC6SQZ2VQ9T8,2022,2,1
NC7CCN6F16G1,2019,2,1
NC7CCN6F16G1,2022,2,2
NC7CCN6F16G1,2024,1,1
NCN6HK3N2SG3,2022,1,1
NCN6HK3N2SG3,2025,1,1
NCSMA19DF7E6,2016,385,122
NCSMA19DF7E6,2017,399,149
NCSMA19DF7E6,2018,404,171
NCSMA19DF7E6,2019,344,173
NCSMA19DF7E6,2020,403,186
NCSMA19DF7E6,2021,450,210
NCSMA19DF7E6,2022,504,238
NCSMA19DF7E6,2023,451,230
NCSMA19DF7E6,2024,531,239
NCSMA19DF7E6,2025,505,251
NCX4S2YKK6A8,2020,1,1
NCX4S2YKK6A8,2021,2,1
NCX4S2YKK6A8,2022,2,1
NCX4S2YKK6A8,2023,1,1
NCX4S2YKK6A8,2024,1,1
ND2FX8DQ2K33,2018,1,1
ND2FX8DQ2K33,2020,2,1
ND2FX8DQ2K33,2021,2,1
ND2FX8DQ2K33,2025,1,1
ND7KHPQ14F76,2017,1,1
ND7KHPQ14F76,2020,2,1
ND7KHPQ14F76,2021,1,1
NDAYRDKCMBJ7,2018,1,2
NDAYRDKCMBJ7,2020,1,2
NDAYRDKCMBJ7,2021,1,1
NDB5ZF1J1XY3,2018,2,2
NDB5ZF1J1XY3,2021,1,1
NDBPNNSM6MJ8,2016,1,1
NDBPNNSM6MJ8,2017,1,1
NDBPNNSM6MJ8,2018,5,1
NDBPNNSM6MJ8,2019,2,2
NDBPNNSM6MJ8,2021,3,1
NDBPNNSM6MJ8,2022,2,1
NDBPNNSM6MJ8,2023,1,1
NDBPNNSM6MJ8,2024,4,1
NDBPNNSM6MJ8,2025,1,1
NDKHVACPA8A6,2017,2,1
NDKHVACPA8A6,2019,3,4
NDKHVACPA8A6,2020,2,2
NDKHVACPA8A6,2021,4,3
NDKHVACPA8A6,2022,6,4
NDKHVACPA8A6,2023,9,6
NDKHVACPA8A6,2024,7,2
NDKHVACPA8A6,2025,5,3
NDRUK29W8LJ1,2020,1,1
NDRUK29W8LJ1,2021,1,1
NDRUK29W8LJ1,2023,1,1
NDRUK29W8LJ1,2024,1,1
NDWSAHDCNFJ8,2019,1,1
NE1LFLNBCUG7,2021,1,1
NE1LFLNBCUG7,2024,1,1
NEHDGYYET4V5,2016,1,1
NEHDGYYET4V5,2018,3,1
NEHDGYYET4V5,2019,3,1
NEHDGYYET4V5,2020,1,1
NEHDGYYET4V5,2023,2,2
NEHDGYYET4V5,2024,1,1
NEHDGYYET4V5,2025,1,1
NEJREN5KEXT4,2020,1,1
NEL5ZE8ESQ55,2024,1,3
NEWJWX2BLE73,2023,1,1
NEWJWX2BLE73,2025,2,2
NFCEYBJ9WXK1,2017,1,1
NFCEYBJ9WXK1,2018,1,1
NFCEYBJ9WXK1,2022,2,1
NFE9VKF3CLH5,2016,2,1
NFE9VKF3CLH5,2018,3,3
NFE9VKF3CLH5,2019,2,2
NFE9VKF3CLH5,2020,2,1
NFE9VKF3CLH5,2021,1,1
NFFLPSHMNJN4,2016,13,5
NFFLPSHMNJN4,2017,11,8
NFFLPSHMNJN4,2018,17,13
NFFLPSHMNJN4,2019,30,17
NFFLPSHMNJN4,2020,30,13
NFFLPSHMNJN4,2021,26,11
NFFLPSHMNJN4,2022,77,11
NFFLPSHMNJN4,2023,70,15
NFFLPSHMNJN4,2024,60,13
NFFLPSHMNJN4,2025,101,13
NFHEUCKBFMU4,2016,10,5
NFHEUCKBFMU4,2017,11,6
NFHEUCKBFMU4,2018,21,8
NFHEUCKBFMU4,2019,15,5
NFHEUCKBFMU4,2020,20,7
NFHEUCKBFMU4,2021,45,14
NFHEUCKBFMU4,2022,31,18
NFHEUCKBFMU4,2023,85,29
NFHEUCKBFMU4,2024,98,35
NFHEUCKBFMU4,2025,120,42
NFPTYA1R6KY1,2019,1,2
NFTCN18E9BM5,2020,1,1
NFTCN18E9BM5,2021,1,1
NFTCN18E9BM5,2023,1,1
NG8VBJR2LKK3,2025,1,1
NGBCGUMBKTB7,2023,1,1
NGCNCJ1X6XA4,2016,94,39
NGCNCJ1X6XA4,2017,142,49
NGCNCJ1X6XA4,2018,114,51
NGCNCJ1X6XA4,2019,109,57
NGCNCJ1X6XA4,2020,116,60
NGCNCJ1X6XA4,2021,108,62
NGCNCJ1X6XA4,2022,119,71
NGCNCJ1X6XA4,2023,110,66
NGCNCJ1X6XA4,2024,117,66
NGCNCJ1X6XA4,2025,121,69
NGK8GHNABTB8,2016,4,2
NGK8GHNABTB8,2017,1,1
NGK8GHNABTB8,2018,8,4
NGK8GHNABTB8,2019,4,3
NGK8GHNABTB8,2020,9,5
NGK8GHNABTB8,2021,6,6
NGK8GHNABTB8,2022,3,3
NGK8GHNABTB8,2023,5,2
NGK8GHNABTB8,2024,6,4
NGK8GHNABTB8,2025,4,5
NGM2X9P8A9J3,2025,1,1
NGMSDLWGLUR8,2021,1,1
NGR9J47NNNB1,2020,2,1
NGR9J47NNNB1,2023,3,1
NGR9J47NNNB1,2024,3,2
