uei,field_name,domain_name,share
NGCNCJ1X6XA4,Immunology and Microbiology,Life Sciences,0.007178799999999999
NGCNCJ1X6XA4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0067567999999999994
NGCNCJ1X6XA4,Nursing,Health Sciences,0.0021968
NH64NT271S93,Medicine,Health Sciences,0.030924599999999997
NH64NT271S93,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.009002900000000001
NH64NT271S93,Physics and Astronomy,Physical Sciences,0.0043605
NH64NT271S93,Social Sciences,Social Sciences,0.0040684
NH64NT271S93,Health Professions,Health Sciences,0.0033438
NH64NT271S93,Neuroscience,Life Sciences,0.0025272
NH64NT271S93,Arts and Humanities,Social Sciences,0.0024887
NH64NT271S93,Decision Sciences,Social Sciences,0.0023493
NH64NT271S93,Dentistry,Health Sciences,0.0018974
NH77YPDEGG84,Physics and Astronomy,Physical Sciences,0.09669889999999999
NH77YPDEGG84,Agricultural and Biological Sciences,Life Sciences,0.0621651
NH77YPDEGG84,Social Sciences,Social Sciences,0.046801899999999994
NH77YPDEGG84,Environmental Science,Physical Sciences,0.034683500000000006
NH77YPDEGG84,Veterinary,Health Sciences,0.0265798
NH77YPDEGG84,Earth and Planetary Sciences,Physical Sciences,0.0165873
NH77YPDEGG84,Medicine,Health Sciences,0.0122764
NH77YPDEGG84,Computer Science,Physical Sciences,0.0106655
NH77YPDEGG84,Decision Sciences,Social Sciences,0.0103869
NH77YPDEGG84,Arts and Humanities,Social Sciences,0.0100361
NHH3T1Z96H29,Arts and Humanities,Social Sciences,0.0003665
NHH3T1Z96H29,Environmental Science,Physical Sciences,0.00026199999999999997
NHH3T1Z96H29,Social Sciences,Social Sciences,0.00010829999999999999
NHH3T1Z96H29,Physics and Astronomy,Physical Sciences,9.669999999999999e-05
NHH3T1Z96H29,Medicine,Health Sciences,9.14e-05
NHH3T1Z96H29,Engineering,Physical Sciences,8.37e-05
NHH3T1Z96H29,"Biochemistry, Genetics and Molecular Biology",Life Sciences,6.28e-05
NHH3T1Z96H29,Agricultural and Biological Sciences,Life Sciences,5.35e-05
NHH3T1Z96H29,Health Professions,Health Sciences,5.02e-05
NHH3T1Z96H29,Decision Sciences,Social Sciences,3.64e-05
NHV3GTWSALA7,Medicine,Health Sciences,0.08632820000000001
NHV3GTWSALA7,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0278809
NHV3GTWSALA7,Neuroscience,Life Sciences,0.0207176
NHV3GTWSALA7,Psychology,Social Sciences,0.015531199999999998
NHV3GTWSALA7,Social Sciences,Social Sciences,0.0053773
NHV3GTWSALA7,Engineering,Physical Sciences,0.0047668
NJ14V2NZYM68,Arts and Humanities,Social Sciences,0.0003665
NJ14V2NZYM68,Environmental Science,Physical Sciences,0.00026199999999999997
NJ14V2NZYM68,Social Sciences,Social Sciences,0.00010829999999999999
NJ14V2NZYM68,Physics and Astronomy,Physical Sciences,9.669999999999999e-05
NJ14V2NZYM68,Medicine,Health Sciences,9.14e-05
NJ14V2NZYM68,Engineering,Physical Sciences,8.37e-05
NJ14V2NZYM68,"Biochemistry, Genetics and Molecular Biology",Life Sciences,6.28e-05
NJ14V2NZYM68,Agricultural and Biological Sciences,Life Sciences,5.35e-05
NJ14V2NZYM68,Health Professions,Health Sciences,5.02e-05
NJ14V2NZYM68,Decision Sciences,Social Sciences,3.64e-05
NJ1YPQXQG7U5,Physics and Astronomy,Physical Sciences,0.23363429999999996
NJ1YPQXQG7U5,Computer Science,Physical Sciences,0.037755199999999996
NJ1YPQXQG7U5,Social Sciences,Social Sciences,0.0229093
NJ1YPQXQG7U5,Engineering,Physical Sciences,0.0211735
NJ1YPQXQG7U5,Decision Sciences,Social Sciences,0.0141566
NJ1YPQXQG7U5,Mathematics,Physical Sciences,0.0131044
NJ1YPQXQG7U5,"Economics, Econometrics and Finance",Social Sciences,0.0110106
NJ1YPQXQG7U5,Environmental Science,Physical Sciences,0.0107704
NJH3YBU1VHB7,Medicine,Health Sciences,0.019458100000000002
NJH3YBU1VHB7,Health Professions,Health Sciences,0.0043774999999999994
NJH3YBU1VHB7,Immunology and Microbiology,Life Sciences,0.002077
NJH3YBU1VHB7,Psychology,Social Sciences,0.0017744
NJH3YBU1VHB7,Environmental Science,Physical Sciences,0.0010112
NJH3YBU1VHB7,Social Sciences,Social Sciences,0.0008787
NJH3YBU1VHB7,"Business, Management and Accounting",Social Sciences,0.0007992
NJZEFMRACCH9,Medicine,Health Sciences,0.0040911
NJZEFMRACCH9,Psychology,Social Sciences,0.0011357
NJZEFMRACCH9,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0007273
NJZEFMRACCH9,Neuroscience,Life Sciences,0.000414
NJZEFMRACCH9,Environmental Science,Physical Sciences,0.0003844
NJZEFMRACCH9,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0002964
NKAZLXLL7Z91,Arts and Humanities,Social Sciences,0.1365081
NKAZLXLL7Z91,Social Sciences,Social Sciences,0.1100167
NKAZLXLL7Z91,Psychology,Social Sciences,0.0232064
NKAZLXLL7Z91,Medicine,Health Sciences,0.016934499999999998
NLG5Q8FA5TE8,Medicine,Health Sciences,0.0175313
NLG5Q8FA5TE8,"Business, Management and Accounting",Social Sciences,0.0012791
NLG5Q8FA5TE8,Social Sciences,Social Sciences,0.0007884
NLG5Q8FA5TE8,Health Professions,Health Sciences,0.0007792000000000001
NLG5Q8FA5TE8,Physics and Astronomy,Physical Sciences,0.0007212
NLG5Q8FA5TE8,"Economics, Econometrics and Finance",Social Sciences,0.0006071
NLG5Q8FA5TE8,Engineering,Physical Sciences,0.0005778
NLG5Q8FA5TE8,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0003738
NMJHD63STRC5,Social Sciences,Social Sciences,0.0012779
NMJHD63STRC5,"Business, Management and Accounting",Social Sciences,0.0004213
NMJHD63STRC5,Agricultural and Biological Sciences,Life Sciences,0.00030920000000000003
NMJHD63STRC5,Decision Sciences,Social Sciences,0.00023500000000000002
NMJHD63STRC5,Computer Science,Physical Sciences,0.0002264
NMJHD63STRC5,Health Professions,Health Sciences,0.0001865
NMJHD63STRC5,Engineering,Physical Sciences,0.0001821
NMJHD63STRC5,Environmental Science,Physical Sciences,0.000155
NMJHD63STRC5,Psychology,Social Sciences,0.000146
NMJHD63STRC5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0001045
NMJHD63STRC5,"Economics, Econometrics and Finance",Social Sciences,9.78e-05
NNFQH1JAPEP3,Agricultural and Biological Sciences,Life Sciences,0.35005920000000007
NNFQH1JAPEP3,Environmental Science,Physical Sciences,0.1018549
NNFQH1JAPEP3,Computer Science,Physical Sciences,0.0215969
NNFQH1JAPEP3,Veterinary,Health Sciences,0.014975
NNJ6BMBTFGN5,Neuroscience,Life Sciences,0.035652800000000005
NNJ6BMBTFGN5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.026350000000000002
NNJ6BMBTFGN5,Medicine,Health Sciences,0.011775299999999999
NNJ6BMBTFGN5,Agricultural and Biological Sciences,Life Sciences,0.0055575
NNJ6BMBTFGN5,Psychology,Social Sciences,0.0029089
NNYDFK5FTSX9,Agricultural and Biological Sciences,Life Sciences,0.0472597
NNYDFK5FTSX9,Environmental Science,Physical Sciences,0.0254789
NNYDFK5FTSX9,Physics and Astronomy,Physical Sciences,0.0110021
NNYDFK5FTSX9,Veterinary,Health Sciences,0.008169200000000001
NNYDFK5FTSX9,Immunology and Microbiology,Life Sciences,0.0075865
NNYDFK5FTSX9,"Economics, Econometrics and Finance",Social Sciences,0.0042295
NNYDFK5FTSX9,Mathematics,Physical Sciences,0.0038754
NNYDFK5FTSX9,Health Professions,Health Sciences,0.00369
NNYDFK5FTSX9,Medicine,Health Sciences,0.0031504
NPH1VN32EWN5,Social Sciences,Social Sciences,0.0015253
NPH1VN32EWN5,Decision Sciences,Social Sciences,0.0005949
NPH1VN32EWN5,Computer Science,Physical Sciences,0.0005403999999999999
NPH1VN32EWN5,Medicine,Health Sciences,0.00043479999999999994
NPH1VN32EWN5,"Business, Management and Accounting",Social Sciences,0.0003425
NPH1VN32EWN5,"Economics, Econometrics and Finance",Social Sciences,0.00033989999999999997
NPH1VN32EWN5,Immunology and Microbiology,Life Sciences,0.0003007
NPH1VN32EWN5,Environmental Science,Physical Sciences,0.0002678
NPH1VN32EWN5,Arts and Humanities,Social Sciences,0.00025
NPH1VN32EWN5,Engineering,Physical Sciences,0.000198
NPH1VN32EWN5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0001884
NPM2J7MSCF61,Engineering,Physical Sciences,0.1415116
NPM2J7MSCF61,Physics and Astronomy,Physical Sciences,0.0921627
NPM2J7MSCF61,Arts and Humanities,Social Sciences,0.059419599999999996
NPM2J7MSCF61,Social Sciences,Social Sciences,0.0395639
NPM2J7MSCF61,Materials Science,Physical Sciences,0.0376495
NPM2J7MSCF61,Mathematics,Physical Sciences,0.0161644
NPM2J7MSCF61,Environmental Science,Physical Sciences,0.0153103
NPM2J7MSCF61,Psychology,Social Sciences,0.0126088
NPSNT86JKN51,Medicine,Health Sciences,0.1065327
NPSNT86JKN51,Veterinary,Health Sciences,0.0270722
NPSNT86JKN51,Agricultural and Biological Sciences,Life Sciences,0.0199974
NPSNT86JKN51,Engineering,Physical Sciences,0.0169947
NPSNT86JKN51,Neuroscience,Life Sciences,0.0153014
NPSNT86JKN51,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0132766
NPSNT86JKN51,Environmental Science,Physical Sciences,0.0105861
NPSNT86JKN51,Social Sciences,Social Sciences,0.0093091
NPSNT86JKN51,Health Professions,Health Sciences,0.0077557
NPSNT86JKN51,Computer Science,Physical Sciences,0.0077207
NPSNT86JKN51,Immunology and Microbiology,Life Sciences,0.0068007
NPSNT86JKN51,Earth and Planetary Sciences,Physical Sciences,0.0064497
NPT2UNTNHJZ1,Engineering,Physical Sciences,0.023974300000000004
NPT2UNTNHJZ1,Computer Science,Physical Sciences,0.0076031
NPT2UNTNHJZ1,Medicine,Health Sciences,0.006011599999999999
NPT2UNTNHJZ1,Psychology,Social Sciences,0.0048265
NPT2UNTNHJZ1,Arts and Humanities,Social Sciences,0.0046394999999999995
NPT2UNTNHJZ1,Social Sciences,Social Sciences,0.004514499999999999
NPT2UNTNHJZ1,Decision Sciences,Social Sciences,0.0024225
NPT2UNTNHJZ1,Chemistry,Physical Sciences,0.0022938
NPT2UNTNHJZ1,Materials Science,Physical Sciences,0.002195
NPT2UNTNHJZ1,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0021482
NPU8ULVAAS23,Physics and Astronomy,Physical Sciences,0.23265870000000002
NPU8ULVAAS23,Environmental Science,Physical Sciences,0.044205
NPU8ULVAAS23,Earth and Planetary Sciences,Physical Sciences,0.0217947
NPU8ULVAAS23,Computer Science,Physical Sciences,0.0114312
NPU8ULVAAS23,Social Sciences,Social Sciences,0.0106106
NPU8ULVAAS23,Engineering,Physical Sciences,0.0105351
NQMVAAQUFU53,Arts and Humanities,Social Sciences,0.0003665
NQMVAAQUFU53,Environmental Science,Physical Sciences,0.00026199999999999997
NQMVAAQUFU53,Social Sciences,Social Sciences,0.00010829999999999999
NQMVAAQUFU53,Physics and Astronomy,Physical Sciences,9.669999999999999e-05
NQMVAAQUFU53,Medicine,Health Sciences,9.14e-05
NQMVAAQUFU53,Engineering,Physical Sciences,8.37e-05
NQMVAAQUFU53,"Biochemistry, Genetics and Molecular Biology",Life Sciences,6.28e-05
NQMVAAQUFU53,Agricultural and Biological Sciences,Life Sciences,5.35e-05
NQMVAAQUFU53,Health Professions,Health Sciences,5.02e-05
NQMVAAQUFU53,Decision Sciences,Social Sciences,3.64e-05
NRJ8QC6LM4T1,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0032107999999999998
NRJ8QC6LM4T1,Immunology and Microbiology,Life Sciences,0.0012688999999999999
NRJ8QC6LM4T1,Medicine,Health Sciences,0.00105
NRJ8QC6LM4T1,Neuroscience,Life Sciences,0.0007773
NRJ8QC6LM4T1,Chemistry,Physical Sciences,0.0004936
NRJ8QC6LM4T1,Agricultural and Biological Sciences,Life Sciences,0.0004064
NRJ8QC6LM4T1,"Economics, Econometrics and Finance",Social Sciences,0.0003406
NRJ8QC6LM4T1,Social Sciences,Social Sciences,0.0002233
NSCKLFSSABF2,Physics and Astronomy,Physical Sciences,0.11199949999999999
NSCKLFSSABF2,Environmental Science,Physical Sciences,0.0368328
NSCKLFSSABF2,Social Sciences,Social Sciences,0.0203447
NSCKLFSSABF2,Earth and Planetary Sciences,Physical Sciences,0.0177669
NSCKLFSSABF2,Agricultural and Biological Sciences,Life Sciences,0.0063215
NSCKLFSSABF2,Medicine,Health Sciences,0.0063175
NTLHJXM55KZ6,Social Sciences,Social Sciences,0.15830059999999999
NTLHJXM55KZ6,Engineering,Physical Sciences,0.0461882
NTLHJXM55KZ6,Physics and Astronomy,Physical Sciences,0.0444379
NTLHJXM55KZ6,Psychology,Social Sciences,0.0176483
NTLHJXM55KZ6,Materials Science,Physical Sciences,0.0118537
NTXJM52SHKS7,Agricultural and Biological Sciences,Life Sciences,0.0598234
NTXJM52SHKS7,Engineering,Physical Sciences,0.0261905
NTXJM52SHKS7,Environmental Science,Physical Sciences,0.0217206
NTXJM52SHKS7,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0159087
NTXJM52SHKS7,Immunology and Microbiology,Life Sciences,0.007844
NTXJM52SHKS7,"Business, Management and Accounting",Social Sciences,0.0042867
NTXJM52SHKS7,Physics and Astronomy,Physical Sciences,0.003798
NWQ2AMLQTLN6,Engineering,Physical Sciences,0.0032946
NWQ2AMLQTLN6,Medicine,Health Sciences,0.0016218
NWQ2AMLQTLN6,Social Sciences,Social Sciences,0.0010492
NWQ2AMLQTLN6,Computer Science,Physical Sciences,0.0008517
NWQ2AMLQTLN6,Environmental Science,Physical Sciences,0.0006096
NWQ2AMLQTLN6,Decision Sciences,Social Sciences,0.0005468000000000001
NWQ2AMLQTLN6,Psychology,Social Sciences,0.0003314
NWQ2AMLQTLN6,Veterinary,Health Sciences,0.0003052
NWQ2AMLQTLN6,Mathematics,Physical Sciences,0.0002601
NX9PXMKW5KW8,Social Sciences,Social Sciences,0.0855466
NX9PXMKW5KW8,"Economics, Econometrics and Finance",Social Sciences,0.0764323
NX9PXMKW5KW8,Neuroscience,Life Sciences,0.050197099999999995
NX9PXMKW5KW8,Psychology,Social Sciences,0.041392
NX9PXMKW5KW8,Medicine,Health Sciences,0.0285467
NX9PXMKW5KW8,Decision Sciences,Social Sciences,0.0116435
NX9PXMKW5KW8,"Business, Management and Accounting",Social Sciences,0.0108203
NZBMKZMW68N3,Physics and Astronomy,Physical Sciences,0.0021859
NZBMKZMW68N3,Engineering,Physical Sciences,0.0021486
NZBMKZMW68N3,Materials Science,Physical Sciences,0.000543
NZBMKZMW68N3,Decision Sciences,Social Sciences,0.0002285
NZBMKZMW68N3,Social Sciences,Social Sciences,0.0001872
NZBMKZMW68N3,"Economics, Econometrics and Finance",Social Sciences,0.0001679
NZVVQ8GNVX65,Medicine,Health Sciences,0.0187814
NZVVQ8GNVX65,"Economics, Econometrics and Finance",Social Sciences,0.0070448
NZVVQ8GNVX65,Health Professions,Health Sciences,0.0050512000000000005
NZVVQ8GNVX65,Environmental Science,Physical Sciences,0.0043452
NZVVQ8GNVX65,Mathematics,Physical Sciences,0.0039168
NZVVQ8GNVX65,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0031459
NZVVQ8GNVX65,Immunology and Microbiology,Life Sciences,0.0017024
NZVVQ8GNVX65,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0014922
P1RTMASB37B5,Medicine,Health Sciences,0.0026477000000000002
P1RTMASB37B5,Environmental Science,Physical Sciences,0.0007147
P1RTMASB37B5,Health Professions,Health Sciences,0.0006124
P1RTMASB37B5,Social Sciences,Social Sciences,0.0004384
P1RTMASB37B5,Nursing,Health Sciences,0.00043230000000000005
P1RTMASB37B5,Psychology,Social Sciences,0.0002954
P1RTMASB37B5,"Economics, Econometrics and Finance",Social Sciences,0.0002912
P1RTMASB37B5,Chemical Engineering,Physical Sciences,0.000234
P1RTMASB37B5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0002156
P1RTMASB37B5,Decision Sciences,Social Sciences,0.0001828
P1RTMASB37B5,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0001802
P2TDH1JCJD31,Social Sciences,Social Sciences,0.029508200000000002
P2TDH1JCJD31,Psychology,Social Sciences,0.0053939
P2TDH1JCJD31,Arts and Humanities,Social Sciences,0.0019692
P2TDH1JCJD31,Health Professions,Health Sciences,0.0016122
P2TDH1JCJD31,Engineering,Physical Sciences,0.0014008
P2TDH1JCJD31,Materials Science,Physical Sciences,0.0013309
PB3AJE5ZEJ59,Social Sciences,Social Sciences,0.005060999999999999
PB3AJE5ZEJ59,Environmental Science,Physical Sciences,0.0016176
PB3AJE5ZEJ59,"Business, Management and Accounting",Social Sciences,0.0008381
PB3AJE5ZEJ59,Medicine,Health Sciences,0.0005103
PB3AJE5ZEJ59,"Economics, Econometrics and Finance",Social Sciences,0.0002786
PB3AJE5ZEJ59,Engineering,Physical Sciences,0.0002429
PB3AJE5ZEJ59,Computer Science,Physical Sciences,0.0002111
PB3AJE5ZEJ59,Earth and Planetary Sciences,Physical Sciences,0.0002056
PB3AJE5ZEJ59,Health Professions,Health Sciences,0.000201
PBBNV32ZW7Q6,Social Sciences,Social Sciences,0.0010691
PBBNV32ZW7Q6,Computer Science,Physical Sciences,0.00030879999999999997
PBBNV32ZW7Q6,Engineering,Physical Sciences,0.0002277
PBBNV32ZW7Q6,Environmental Science,Physical Sciences,0.00018939999999999997
PBBNV32ZW7Q6,Earth and Planetary Sciences,Physical Sciences,0.0001866
PBBNV32ZW7Q6,Mathematics,Physical Sciences,8.25e-05
PBBNV32ZW7Q6,Psychology,Social Sciences,5.1e-05
PBBNV32ZW7Q6,Health Professions,Health Sciences,4.22e-05
PBBNV32ZW7Q6,"Economics, Econometrics and Finance",Social Sciences,3.5e-05
PBBNV32ZW7Q6,Decision Sciences,Social Sciences,3.34e-05
PFBDNBDS57H3,Medicine,Health Sciences,0.0083969
PFBDNBDS57H3,Social Sciences,Social Sciences,0.006421100000000001
PFBDNBDS57H3,Health Professions,Health Sciences,0.0018409999999999998
PFBDNBDS57H3,Psychology,Social Sciences,0.0011386999999999999
PFBDNBDS57H3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0011161
PHMKYKKJLQS1,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.04120519999999999
PHMKYKKJLQS1,Medicine,Health Sciences,0.0207274
PHMKYKKJLQS1,Neuroscience,Life Sciences,0.0080944
PHMKYKKJLQS1,Immunology and Microbiology,Life Sciences,0.0074401
PHZJFZ32NKH4,Chemistry,Physical Sciences,0.0512725
PHZJFZ32NKH4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0485677
PHZJFZ32NKH4,Medicine,Health Sciences,0.0325817
PHZJFZ32NKH4,Immunology and Microbiology,Life Sciences,0.021163
PHZJFZ32NKH4,Neuroscience,Life Sciences,0.0067503
PK9FMGRDRVD5,Social Sciences,Social Sciences,0.0017668
PK9FMGRDRVD5,Arts and Humanities,Social Sciences,0.0004156
PK9FMGRDRVD5,Psychology,Social Sciences,0.0001982
PK9FMGRDRVD5,Computer Science,Physical Sciences,0.0001464
PK9FMGRDRVD5,Health Professions,Health Sciences,8.33e-05
PK9FMGRDRVD5,Mathematics,Physical Sciences,4.73e-05
PK9FMGRDRVD5,Materials Science,Physical Sciences,4.41e-05
PKFJZHG2MLG9,Engineering,Physical Sciences,0.009945599999999999
PKFJZHG2MLG9,Materials Science,Physical Sciences,0.005924100000000001
PKFJZHG2MLG9,Mathematics,Physical Sciences,0.0052936
PKFJZHG2MLG9,Agricultural and Biological Sciences,Life Sciences,0.002309
PKFJZHG2MLG9,Computer Science,Physical Sciences,0.0016173
PKFJZHG2MLG9,Environmental Science,Physical Sciences,0.0016067
PKFJZHG2MLG9,Physics and Astronomy,Physical Sciences,0.0013843
PKFJZHG2MLG9,Social Sciences,Social Sciences,0.0010731
PKFJZHG2MLG9,Earth and Planetary Sciences,Physical Sciences,0.0009544
PKFJZHG2MLG9,Decision Sciences,Social Sciences,0.0008685
Q266L2NDAVP1,"Business, Management and Accounting",Social Sciences,0.0309818
Q266L2NDAVP1,Computer Science,Physical Sciences,0.0177178
Q266L2NDAVP1,Social Sciences,Social Sciences,0.0104455
Q266L2NDAVP1,Environmental Science,Physical Sciences,0.0093405
Q266L2NDAVP1,Physics and Astronomy,Physical Sciences,0.0056077
Q266L2NDAVP1,Engineering,Physical Sciences,0.002859
Q266L2NDAVP1,Psychology,Social Sciences,0.0028461
Q266L2NDAVP1,"Economics, Econometrics and Finance",Social Sciences,0.0027186
Q266L2NDAVP1,Agricultural and Biological Sciences,Life Sciences,0.0026094
Q3KCVK5S9CP1,Social Sciences,Social Sciences,0.04090800000000001
Q3KCVK5S9CP1,Environmental Science,Physical Sciences,0.0190617
Q3KCVK5S9CP1,Psychology,Social Sciences,0.0128855
Q3KCVK5S9CP1,Medicine,Health Sciences,0.0076042
Q3KCVK5S9CP1,Physics and Astronomy,Physical Sciences,0.0073678
Q3KCVK5S9CP1,Earth and Planetary Sciences,Physical Sciences,0.0069312
Q3KCVK5S9CP1,Neuroscience,Life Sciences,0.0059066
Q3KCVK5S9CP1,Health Professions,Health Sciences,0.0038001
Q3KCVK5S9CP1,"Business, Management and Accounting",Social Sciences,0.0035702
Q3KCVK5S9CP1,Engineering,Physical Sciences,0.0035149
Q3LLLDFHPNL3,Social Sciences,Social Sciences,0.0003331
Q3LLLDFHPNL3,Engineering,Physical Sciences,0.00022980000000000003
Q3LLLDFHPNL3,Agricultural and Biological Sciences,Life Sciences,0.00015480000000000002
Q3LLLDFHPNL3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,9.81e-05
Q3LLLDFHPNL3,Arts and Humanities,Social Sciences,9.58e-05
Q3LLLDFHPNL3,Computer Science,Physical Sciences,8.070000000000001e-05
Q3LLLDFHPNL3,Environmental Science,Physical Sciences,4.75e-05
Q3LLLDFHPNL3,Mathematics,Physical Sciences,4.12e-05
Q3LLLDFHPNL3,"Business, Management and Accounting",Social Sciences,3.11e-05
Q7N8CH7NR418,Agricultural and Biological Sciences,Life Sciences,0.05367349999999999
Q7N8CH7NR418,Earth and Planetary Sciences,Physical Sciences,0.035365
