uei,fiscal_year,works_count,cited_by_count
HYWTVM5HNFM3,2024,1831.0,4927.0
HYWTVM5HNFM3,2025,1813.0,2012.0
HYWTVM5HNFM3,2026,990.0,83.0
HYYJJ5ZP7CR9,2016,185.0,2814.0
HYYJJ5ZP7CR9,2017,163.0,2265.0
HYYJJ5ZP7CR9,2018,185.0,2866.0
HYYJJ5ZP7CR9,2019,141.0,3738.0
HYYJJ5ZP7CR9,2020,223.0,2809.0
HYYJJ5ZP7CR9,2021,179.0,2089.0
HYYJJ5ZP7CR9,2022,227.0,1703.0
HYYJJ5ZP7CR9,2023,191.0,1013.0
HYYJJ5ZP7CR9,2024,185.0,779.0
HYYJJ5ZP7CR9,2025,238.0,402.0
HYYJJ5ZP7CR9,2026,137.0,13.0
HZJ2JZUALWN4,2016,351.0,9793.0
HZJ2JZUALWN4,2017,364.0,8925.0
HZJ2JZUALWN4,2018,480.0,8071.0
HZJ2JZUALWN4,2019,428.0,6653.0
HZJ2JZUALWN4,2020,487.0,9706.0
HZJ2JZUALWN4,2021,519.0,6956.0
HZJ2JZUALWN4,2022,493.0,4281.0
HZJ2JZUALWN4,2023,593.0,6878.0
HZJ2JZUALWN4,2024,610.0,2428.0
HZJ2JZUALWN4,2025,569.0,855.0
HZJ2JZUALWN4,2026,287.0,37.0
J19ZXYATJLT3,2016,218.0,11919.0
J19ZXYATJLT3,2017,267.0,19292.0
J19ZXYATJLT3,2018,289.0,28936.0
J19ZXYATJLT3,2019,329.0,19124.0
J19ZXYATJLT3,2020,355.0,14495.0
J19ZXYATJLT3,2021,279.0,7201.0
J19ZXYATJLT3,2022,297.0,8376.0
J19ZXYATJLT3,2023,413.0,5560.0
J19ZXYATJLT3,2024,345.0,2947.0
J19ZXYATJLT3,2025,334.0,1148.0
J19ZXYATJLT3,2026,177.0,28.0
J22LNTMEDP73,2016,3491.0,122381.0
J22LNTMEDP73,2017,3585.0,117822.0
J22LNTMEDP73,2018,3858.0,113536.0
J22LNTMEDP73,2019,4234.0,116745.0
J22LNTMEDP73,2020,4889.0,101480.0
J22LNTMEDP73,2021,4579.0,89717.0
J22LNTMEDP73,2022,4631.0,56579.0
J22LNTMEDP73,2023,4765.0,38590.0
J22LNTMEDP73,2024,4889.0,22055.0
J22LNTMEDP73,2025,4843.0,7995.0
J22LNTMEDP73,2026,2523.0,322.0
J3M5GZAT8N85,2016,1104.0,36529.0
J3M5GZAT8N85,2017,1291.0,40832.0
J3M5GZAT8N85,2018,1310.0,30542.0
J3M5GZAT8N85,2019,1312.0,25117.0
J3M5GZAT8N85,2020,1420.0,29287.0
J3M5GZAT8N85,2021,1531.0,26885.0
J3M5GZAT8N85,2022,1487.0,17028.0
J3M5GZAT8N85,2023,2051.0,11645.0
J3M5GZAT8N85,2024,1545.0,7508.0
J3M5GZAT8N85,2025,1646.0,3369.0
J3M5GZAT8N85,2026,1163.0,89.0
J3Z5MNJJ3FZ4,2016,171.0,7895.0
J3Z5MNJJ3FZ4,2017,174.0,8255.0
J3Z5MNJJ3FZ4,2018,224.0,10465.0
J3Z5MNJJ3FZ4,2019,188.0,8342.0
J3Z5MNJJ3FZ4,2020,243.0,7075.0
J3Z5MNJJ3FZ4,2021,206.0,6607.0
J3Z5MNJJ3FZ4,2022,245.0,4153.0
J3Z5MNJJ3FZ4,2023,213.0,1808.0
J3Z5MNJJ3FZ4,2024,219.0,1268.0
J3Z5MNJJ3FZ4,2025,183.0,357.0
J3Z5MNJJ3FZ4,2026,95.0,19.0
J4EYPCJDQ1H6,2016,123.0,5997.0
J4EYPCJDQ1H6,2017,146.0,5917.0
J4EYPCJDQ1H6,2018,150.0,4876.0
J4EYPCJDQ1H6,2019,205.0,5241.0
J4EYPCJDQ1H6,2020,221.0,19588.0
J4EYPCJDQ1H6,2021,308.0,10922.0
J4EYPCJDQ1H6,2022,311.0,4359.0
J4EYPCJDQ1H6,2023,275.0,3354.0
J4EYPCJDQ1H6,2024,287.0,1362.0
J4EYPCJDQ1H6,2025,241.0,596.0
J4EYPCJDQ1H6,2026,123.0,20.0
J6TWTRKC1X14,2016,1153.0,50540.0
J6TWTRKC1X14,2017,1190.0,48314.0
J6TWTRKC1X14,2018,1221.0,32786.0
J6TWTRKC1X14,2019,1349.0,43670.0
J6TWTRKC1X14,2020,1636.0,35044.0
J6TWTRKC1X14,2021,1451.0,26668.0
J6TWTRKC1X14,2022,1463.0,20137.0
J6TWTRKC1X14,2023,1414.0,18557.0
J6TWTRKC1X14,2024,1508.0,8933.0
J6TWTRKC1X14,2025,1586.0,3193.0
J6TWTRKC1X14,2026,867.0,175.0
J7WULLYGFRH1,2016,942.0,17442.0
J7WULLYGFRH1,2017,976.0,19449.0
J7WULLYGFRH1,2018,1060.0,21037.0
J7WULLYGFRH1,2019,1034.0,19817.0
J7WULLYGFRH1,2020,1302.0,23714.0
J7WULLYGFRH1,2021,3855.0,13229.0
J7WULLYGFRH1,2022,1056.0,9109.0
J7WULLYGFRH1,2023,1068.0,6883.0
J7WULLYGFRH1,2024,1169.0,4301.0
J7WULLYGFRH1,2025,1073.0,1274.0
J7WULLYGFRH1,2026,521.0,120.0
J9CDGR596MN3,2016,413.4542552341702,12928.714561172503
J9CDGR596MN3,2017,412.07607438338965,12742.167938870418
J9CDGR596MN3,2018,421.13269140280477,11981.608992218227
J9CDGR596MN3,2019,435.2098243786349,10206.01984896615
J9CDGR596MN3,2020,539.3609201019092,10448.284354235506
J9CDGR596MN3,2021,488.6635530910526,9810.974152238834
J9CDGR596MN3,2022,501.26406372676064,6255.464440203654
J9CDGR596MN3,2023,504.0204254283218,4235.740403384732
J9CDGR596MN3,2024,638.786824336793,2509.0766803353645
J9CDGR596MN3,2025,568.5980424363255,1021.3304519177419
J9CDGR596MN3,2026,250.7304733527218,34.651404248197125
JB33DT84JNA5,2016,1613.0,42770.0
JB33DT84JNA5,2017,1768.0,42846.0
JB33DT84JNA5,2018,1891.0,47493.0
JB33DT84JNA5,2019,2078.0,43928.0
JB33DT84JNA5,2020,2347.0,47547.0
JB33DT84JNA5,2021,2130.0,34640.0
JB33DT84JNA5,2022,2065.0,21696.0
JB33DT84JNA5,2023,2300.0,17185.0
JB33DT84JNA5,2024,2352.0,9551.0
JB33DT84JNA5,2025,2337.0,4450.0
JB33DT84JNA5,2026,1041.0,168.0
JBQ9M3PLFDP5,2016,13.916338272589853,634.1152001345697
JBQ9M3PLFDP5,2017,13.054001071937916,538.8715431108404
JBQ9M3PLFDP5,2018,12.964793775318752,468.6951364370967
JBQ9M3PLFDP5,2019,11.83483468480932,288.97216951501747
JBQ9M3PLFDP5,2020,13.946074038129574,391.82818251691555
JBQ9M3PLFDP5,2021,14.600260880003455,224.59423712151957
JBQ9M3PLFDP5,2022,16.5628214056251,173.38924886211845
JBQ9M3PLFDP5,2023,21.05292200212311,143.50480449469794
JBQ9M3PLFDP5,2024,26.613510158051106,80.13788812955053
JBQ9M3PLFDP5,2025,45.614664337933405,58.19289316123577
JBQ9M3PLFDP5,2026,14.243431693526793,2.0815035877805337
JDLVAVGYJQ21,2016,2186.003975439312,123013.22109867992
JDLVAVGYJQ21,2017,2400.091542987933,119468.33876591771
JDLVAVGYJQ21,2018,2592.2946036315834,115192.16048813227
JDLVAVGYJQ21,2019,2747.9328670240725,110068.19544285431
JDLVAVGYJQ21,2020,3805.729343635733,120623.1882731514
JDLVAVGYJQ21,2021,3349.009199532009,97529.86820106392
JDLVAVGYJQ21,2022,3939.7549573518854,57250.82156370201
JDLVAVGYJQ21,2023,3316.930046553295,40413.344108306694
JDLVAVGYJQ21,2024,3502.064819252483,23963.127275099316
JDLVAVGYJQ21,2025,3342.7564832734465,7900.035135465575
JDLVAVGYJQ21,2026,1700.0591792575226,514.3538765739557
JE8AKPCR2KA4,2016,474.0,22016.0
JE8AKPCR2KA4,2017,507.0,14128.0
JE8AKPCR2KA4,2018,514.0,13969.0
JE8AKPCR2KA4,2019,536.0,15200.0
JE8AKPCR2KA4,2020,673.0,16279.0
JE8AKPCR2KA4,2021,708.0,13937.0
JE8AKPCR2KA4,2022,812.0,9794.0
JE8AKPCR2KA4,2023,620.0,4633.0
JE8AKPCR2KA4,2024,749.0,2745.0
JE8AKPCR2KA4,2025,759.0,1057.0
JE8AKPCR2KA4,2026,366.0,43.0
JF2BLNN4PJC3,2016,3608.0,159102.0
JF2BLNN4PJC3,2017,3701.0,133602.0
JF2BLNN4PJC3,2018,3981.0,148637.0
JF2BLNN4PJC3,2019,4885.0,109459.0
JF2BLNN4PJC3,2020,5041.0,118499.0
JF2BLNN4PJC3,2021,4707.0,84745.0
JF2BLNN4PJC3,2022,4542.0,60423.0
JF2BLNN4PJC3,2023,4628.0,41331.0
JF2BLNN4PJC3,2024,4704.0,26848.0
JF2BLNN4PJC3,2025,5052.0,8111.0
JF2BLNN4PJC3,2026,2353.0,368.0
JF6XLNB4CDJ5,2016,2325.9056209104206,80769.51990155592
JF6XLNB4CDJ5,2017,2530.9912830691883,88893.07408024305
JF6XLNB4CDJ5,2018,2839.0701840573233,86297.22408117636
JF6XLNB4CDJ5,2019,2937.5593453868632,79901.73430325602
JF6XLNB4CDJ5,2020,3490.960334198883,82598.77591015214
JF6XLNB4CDJ5,2021,3288.8773903733327,63301.80654172867
JF6XLNB4CDJ5,2022,3242.3352562084588,45064.796744931045
JF6XLNB4CDJ5,2023,3286.4752157067587,31894.273591771627
JF6XLNB4CDJ5,2024,4154.861357673313,19826.949154236387
JF6XLNB4CDJ5,2025,3462.7347818666367,6854.605411069336
JF6XLNB4CDJ5,2026,1567.4189699396327,276.8506303226707
JGA3E25MFDV9,2016,112.0,3416.0
JGA3E25MFDV9,2017,103.0,3993.0
JGA3E25MFDV9,2018,88.0,2123.0
JGA3E25MFDV9,2019,109.0,1658.0
JGA3E25MFDV9,2020,112.0,2066.0
JGA3E25MFDV9,2021,138.0,2577.0
JGA3E25MFDV9,2022,126.0,1916.0
JGA3E25MFDV9,2023,231.0,2470.0
JGA3E25MFDV9,2024,153.0,819.0
JGA3E25MFDV9,2025,118.0,126.0
JGA3E25MFDV9,2026,104.0,5.0
JHTYTGKYWLL9,2016,199.0,10467.0
JHTYTGKYWLL9,2017,215.0,10503.0
JHTYTGKYWLL9,2018,286.0,12641.0
JHTYTGKYWLL9,2019,367.0,10768.0
JHTYTGKYWLL9,2020,322.0,11667.0
JHTYTGKYWLL9,2021,363.0,7548.0
JHTYTGKYWLL9,2022,364.0,5329.0
JHTYTGKYWLL9,2023,341.0,4721.0
JHTYTGKYWLL9,2024,370.0,2154.0
JHTYTGKYWLL9,2025,494.0,721.0
JHTYTGKYWLL9,2026,370.0,25.0
JJ6CN5Y5A2R5,2016,567.0,11452.0
JJ6CN5Y5A2R5,2017,754.0,24358.0
JJ6CN5Y5A2R5,2018,805.0,20752.0
JJ6CN5Y5A2R5,2019,950.0,27490.0
JJ6CN5Y5A2R5,2020,1156.0,30000.0
JJ6CN5Y5A2R5,2021,991.0,21347.0
JJ6CN5Y5A2R5,2022,1044.0,15271.0
JJ6CN5Y5A2R5,2023,1106.0,11112.0
JJ6CN5Y5A2R5,2024,1276.0,7101.0
JJ6CN5Y5A2R5,2025,2276.0,2728.0
JJ6CN5Y5A2R5,2026,600.0,83.0
JJDYK36PRTL5,2016,698.0,21794.0
JJDYK36PRTL5,2017,837.0,21624.0
JJDYK36PRTL5,2018,867.0,16714.0
JJDYK36PRTL5,2019,922.0,13588.0
JJDYK36PRTL5,2020,1249.0,22972.0
JJDYK36PRTL5,2021,1155.0,19288.0
JJDYK36PRTL5,2022,1082.0,11803.0
JJDYK36PRTL5,2023,1020.0,8176.0
JJDYK36PRTL5,2024,984.0,3389.0
JJDYK36PRTL5,2025,1091.0,1394.0
JJDYK36PRTL5,2026,531.0,69.0
JJG6HU8PA4S5,2016,6296.0,238406.0
JJG6HU8PA4S5,2017,7472.0,218306.0
JJG6HU8PA4S5,2018,6795.0,270559.0
JJG6HU8PA4S5,2019,7218.0,203873.0
JJG6HU8PA4S5,2020,8753.0,222448.0
JJG6HU8PA4S5,2021,8268.0,159164.0
JJG6HU8PA4S5,2022,8182.0,125939.0
JJG6HU8PA4S5,2023,8657.0,82598.0
JJG6HU8PA4S5,2024,8783.0,56526.0
JJG6HU8PA4S5,2025,10255.0,16481.0
JJG6HU8PA4S5,2026,5452.0,813.0
JJHCMK4NT5N3,2016,830.0,57895.0
JJHCMK4NT5N3,2017,938.0,35275.0
JJHCMK4NT5N3,2018,1042.0,37662.0
JJHCMK4NT5N3,2019,1012.0,32705.0
JJHCMK4NT5N3,2020,1105.0,27952.0
JJHCMK4NT5N3,2021,1022.0,19203.0
JJHCMK4NT5N3,2022,1312.0,20040.0
JJHCMK4NT5N3,2023,1190.0,10855.0
JJHCMK4NT5N3,2024,1268.0,6716.0
JJHCMK4NT5N3,2025,1115.0,1957.0
JJHCMK4NT5N3,2026,444.0,53.0
JJKGF97BMBE1,2016,123.0,1604.0
JJKGF97BMBE1,2017,88.0,1825.0
JJKGF97BMBE1,2018,106.0,2130.0
JJKGF97BMBE1,2019,92.0,972.0
JJKGF97BMBE1,2020,95.0,1171.0
JJKGF97BMBE1,2021,103.0,646.0
JJKGF97BMBE1,2022,144.0,764.0
JJKGF97BMBE1,2023,117.0,470.0
JJKGF97BMBE1,2024,132.0,349.0
JJKGF97BMBE1,2025,180.0,304.0
JJKGF97BMBE1,2026,72.0,8.0
JKKNZLNYLJ19,2016,520.0,12952.0
JKKNZLNYLJ19,2017,507.0,9589.0
JKKNZLNYLJ19,2018,579.0,8770.0
JKKNZLNYLJ19,2019,645.0,8912.0
JKKNZLNYLJ19,2020,732.0,10844.0
JKKNZLNYLJ19,2021,556.0,6261.0
JKKNZLNYLJ19,2022,597.0,5074.0
JKKNZLNYLJ19,2023,625.0,3363.0
JKKNZLNYLJ19,2024,629.0,3060.0
JKKNZLNYLJ19,2025,731.0,1009.0
JKKNZLNYLJ19,2026,333.0,32.0
JL4JHE9SDRR3,2016,1220.0,104648.0
JL4JHE9SDRR3,2017,1165.0,76404.0
JL4JHE9SDRR3,2018,1331.0,84201.0
JL4JHE9SDRR3,2019,1405.0,80356.0
JL4JHE9SDRR3,2020,1787.0,91289.0
JL4JHE9SDRR3,2021,1938.0,75896.0
JL4JHE9SDRR3,2022,2067.0,47145.0
JL4JHE9SDRR3,2023,2355.0,29077.0
JL4JHE9SDRR3,2024,2405.0,17810.0
JL4JHE9SDRR3,2025,2430.0,7616.0
JL4JHE9SDRR3,2026,1209.0,336.0
JNBLLTBTLLD8,2016,1695.0,68990.0
JNBLLTBTLLD8,2017,1858.0,68627.0
JNBLLTBTLLD8,2018,1735.0,55976.0
JNBLLTBTLLD8,2019,1785.0,53491.0
JNBLLTBTLLD8,2020,2070.0,47978.0
JNBLLTBTLLD8,2021,1963.0,43784.0
JNBLLTBTLLD8,2022,1938.0,26794.0
JNBLLTBTLLD8,2023,2025.0,19154.0
JNBLLTBTLLD8,2024,2125.0,10475.0
JNBLLTBTLLD8,2025,2133.0,3557.0
JNBLLTBTLLD8,2026,909.0,139.0
JQH2GEMCAVN5,2016,293.0,18710.0
JQH2GEMCAVN5,2017,352.0,16135.0
JQH2GEMCAVN5,2018,325.0,16708.0
JQH2GEMCAVN5,2019,337.0,10879.0
JQH2GEMCAVN5,2020,388.0,10543.0
JQH2GEMCAVN5,2021,408.0,11746.0
JQH2GEMCAVN5,2022,384.0,9125.0
JQH2GEMCAVN5,2023,437.0,4442.0
JQH2GEMCAVN5,2024,388.0,1806.0
JQH2GEMCAVN5,2025,476.0,832.0
JQH2GEMCAVN5,2026,196.0,41.0
JTFKX11JLHS8,2016,60.0,1659.0
JTFKX11JLHS8,2017,55.0,2138.0
JTFKX11JLHS8,2018,72.0,1193.0
JTFKX11JLHS8,2019,59.0,1159.0
JTFKX11JLHS8,2020,88.0,1046.0
JTFKX11JLHS8,2021,102.0,1192.0
JTFKX11JLHS8,2022,92.0,710.0
JTFKX11JLHS8,2023,130.0,1110.0
JTFKX11JLHS8,2024,76.0,275.0
JTFKX11JLHS8,2025,110.0,110.0
JTFKX11JLHS8,2026,50.0,19.0
JW2NGMP4NMA3,2016,1212.0,41168.0
JW2NGMP4NMA3,2017,1338.0,44588.0
JW2NGMP4NMA3,2018,1412.0,61583.0
JW2NGMP4NMA3,2019,1542.0,71699.0
JW2NGMP4NMA3,2020,1991.0,49976.0
JW2NGMP4NMA3,2021,2906.0,32134.0
JW2NGMP4NMA3,2022,1637.0,26085.0
JW2NGMP4NMA3,2023,2122.0,14841.0
JW2NGMP4NMA3,2024,3709.0,14631.0
JW2NGMP4NMA3,2025,1834.0,3622.0
JW2NGMP4NMA3,2026,1295.0,149.0
JW7MLW3RRK34,2016,346.0,15137.0
JW7MLW3RRK34,2017,403.0,17471.0
JW7MLW3RRK34,2018,515.0,25484.0
JW7MLW3RRK34,2019,477.0,14728.0
JW7MLW3RRK34,2020,612.0,21236.0
JW7MLW3RRK34,2021,546.0,14794.0
JW7MLW3RRK34,2022,609.0,7320.0
JW7MLW3RRK34,2023,610.0,5254.0
JW7MLW3RRK34,2024,587.0,3381.0
JW7MLW3RRK34,2025,630.0,1216.0
JW7MLW3RRK34,2026,293.0,47.0
JWSYC7RUMJD1,2016,2133.0,52063.0
JWSYC7RUMJD1,2017,2544.0,64541.0
JWSYC7RUMJD1,2018,2438.0,57624.0
JWSYC7RUMJD1,2019,3075.0,67379.0
JWSYC7RUMJD1,2020,3046.0,86999.0
JWSYC7RUMJD1,2021,2604.0,33736.0
JWSYC7RUMJD1,2022,2926.0,25464.0
JWSYC7RUMJD1,2023,3657.0,16957.0
JWSYC7RUMJD1,2024,3037.0,9620.0
JWSYC7RUMJD1,2025,2966.0,3086.0
JWSYC7RUMJD1,2026,3226.0,180.0
JZ8RQC4EMDZ5,2016,897.0,38435.0
JZ8RQC4EMDZ5,2017,1005.0,36716.0
JZ8RQC4EMDZ5,2018,1081.0,39303.0
JZ8RQC4EMDZ5,2019,1276.0,36781.0
JZ8RQC4EMDZ5,2020,1649.0,49095.0
JZ8RQC4EMDZ5,2021,1713.0,34864.0
JZ8RQC4EMDZ5,2022,1543.0,26791.0
JZ8RQC4EMDZ5,2023,1775.0,23897.0
JZ8RQC4EMDZ5,2024,1839.0,11494.0
JZ8RQC4EMDZ5,2025,2170.0,4461.0
JZ8RQC4EMDZ5,2026,1098.0,178.0
JZD1HLM2ZU83,2016,2775.0,119267.0
JZD1HLM2ZU83,2017,2999.0,127537.0
JZD1HLM2ZU83,2018,3165.0,126645.0
JZD1HLM2ZU83,2019,3246.0,115356.0
JZD1HLM2ZU83,2020,4013.0,165093.0
JZD1HLM2ZU83,2021,3892.0,84091.0
JZD1HLM2ZU83,2022,4071.0,62973.0
JZD1HLM2ZU83,2023,3855.0,41627.0
JZD1HLM2ZU83,2024,3953.0,20978.0
JZD1HLM2ZU83,2025,3741.0,8094.0
JZD1HLM2ZU83,2026,1840.0,305.0
JZDRNT166LE4,2016,124.0,4359.0
JZDRNT166LE4,2017,168.0,4499.0
JZDRNT166LE4,2018,182.0,5057.0
JZDRNT166LE4,2019,167.0,6059.0
JZDRNT166LE4,2020,164.0,3479.0
JZDRNT166LE4,2021,212.0,7423.0
JZDRNT166LE4,2022,198.0,3480.0
JZDRNT166LE4,2023,281.0,1959.0
JZDRNT166LE4,2024,231.0,1478.0
JZDRNT166LE4,2025,266.0,526.0
JZDRNT166LE4,2026,110.0,38.0
K49BLGJHG935,2016,17.0,479.0
K49BLGJHG935,2017,14.0,216.0
K49BLGJHG935,2018,15.0,257.0
K49BLGJHG935,2019,12.0,324.0
K49BLGJHG935,2020,11.0,159.0
K49BLGJHG935,2021,7.0,68.0
K49BLGJHG935,2022,10.0,97.0
K49BLGJHG935,2023,7.0,12.0
K49BLGJHG935,2024,12.0,37.0
K49BLGJHG935,2025,9.0,3.0
K49BLGJHG935,2026,5.0,0.0
K4FYB2EJVL32,2016,239.0,8568.0
K4FYB2EJVL32,2017,284.0,8645.0
K4FYB2EJVL32,2018,263.0,5574.0
K4FYB2EJVL32,2019,241.0,5436.0
K4FYB2EJVL32,2020,303.0,7443.0
K4FYB2EJVL32,2021,332.0,6180.0
K4FYB2EJVL32,2022,354.0,4357.0
K4FYB2EJVL32,2023,364.0,4515.0
K4FYB2EJVL32,2024,430.0,2236.0
K4FYB2EJVL32,2025,476.0,726.0
K4FYB2EJVL32,2026,264.0,38.0
K51LECU1G8N3,2016,2823.0,130358.0
K51LECU1G8N3,2017,2782.0,128920.0
K51LECU1G8N3,2018,2878.0,122133.0
K51LECU1G8N3,2019,2960.0,107415.0
K51LECU1G8N3,2020,3669.0,112471.0
K51LECU1G8N3,2021,3571.0,83607.0
K51LECU1G8N3,2022,3618.0,61435.0
K51LECU1G8N3,2023,3872.0,45226.0
K51LECU1G8N3,2024,3939.0,28212.0
K51LECU1G8N3,2025,4017.0,11482.0
K51LECU1G8N3,2026,1877.0,552.0
KABJZBBJ4B54,2016,10500.0,495622.0
KABJZBBJ4B54,2017,12387.0,468356.0
KABJZBBJ4B54,2018,11427.0,476007.0
KABJZBBJ4B54,2019,11566.0,425058.0
KABJZBBJ4B54,2020,12875.0,419726.0
KABJZBBJ4B54,2021,12476.0,303347.0
KABJZBBJ4B54,2022,12245.0,209862.0
KABJZBBJ4B54,2023,12078.0,135452.0
KABJZBBJ4B54,2024,11386.0,73196.0
KABJZBBJ4B54,2025,11375.0,27426.0
KABJZBBJ4B54,2026,4821.0,1323.0
KD5TGBT7AKC9,2016,221.0,8200.0
KD5TGBT7AKC9,2017,276.0,8383.0
KD5TGBT7AKC9,2018,257.0,7335.0
KD5TGBT7AKC9,2019,240.0,5646.0
KD5TGBT7AKC9,2020,301.0,6483.0
KD5TGBT7AKC9,2021,297.0,4397.0
KD5TGBT7AKC9,2022,269.0,2934.0
KD5TGBT7AKC9,2023,235.0,1669.0
KD5TGBT7AKC9,2024,225.0,760.0
KD5TGBT7AKC9,2025,151.0,328.0
KD5TGBT7AKC9,2026,71.0,8.0
KG76WYENL5K1,2016,6339.118199026279,358020.54690369143
KG76WYENL5K1,2017,6646.596541252503,372358.4428713133
KG76WYENL5K1,2018,7182.694074404577,358502.38355292124
KG76WYENL5K1,2019,7624.7394087580415,325879.2931819451
KG76WYENL5K1,2020,8540.663129366038,359206.32808700623
KG76WYENL5K1,2021,8443.71701675824,279921.04797823075
KG76WYENL5K1,2022,8210.03347666631,180531.74863702632
KG76WYENL5K1,2023,8265.017839040882,130430.86581545933
KG76WYENL5K1,2024,8044.356911090299,73806.37778953035
KG76WYENL5K1,2025,7906.172526701573,28305.370967667674
KG76WYENL5K1,2026,3479.207877096254,960.7793846504107
KH6NJ6ND8737,2016,207.0,32801.0
KH6NJ6ND8737,2017,234.0,22769.0
KH6NJ6ND8737,2018,259.0,19579.0
KH6NJ6ND8737,2019,283.0,23339.0
KH6NJ6ND8737,2020,345.0,29057.0
KH6NJ6ND8737,2021,384.0,23015.0
KH6NJ6ND8737,2022,472.0,14309.0
KH6NJ6ND8737,2023,391.0,11459.0
KH6NJ6ND8737,2024,525.0,7413.0
KH6NJ6ND8737,2025,444.0,1836.0
KH6NJ6ND8737,2026,218.0,120.0
KMH5K9V7S518,2016,9809.0,621363.0
KMH5K9V7S518,2017,10152.0,608931.0
KMH5K9V7S518,2018,11169.0,627613.0
KMH5K9V7S518,2019,11988.0,537115.0
KMH5K9V7S518,2020,14774.0,555460.0
KMH5K9V7S518,2021,15264.0,419118.0
KMH5K9V7S518,2022,15526.0,281607.0
KMH5K9V7S518,2023,15623.0,211434.0
KMH5K9V7S518,2024,15983.0,117474.0
KMH5K9V7S518,2025,15440.0,41778.0
KMH5K9V7S518,2026,6972.0,1945.0
KMZBB7SJBP72,2016,2.0,122.0
KMZBB7SJBP72,2017,2.0,0.0
KMZBB7SJBP72,2018,3.0,4.0
KMZBB7SJBP72,2019,6.0,68.0
KMZBB7SJBP72,2020,8.0,30.0
KMZBB7SJBP72,2021,18.0,55.0
KMZBB7SJBP72,2022,25.0,80.0
KMZBB7SJBP72,2023,5.0,5.0
KMZBB7SJBP72,2024,4.0,6.0
KMZBB7SJBP72,2025,7.0,52.0
KMZBB7SJBP72,2026,2.0,1.0
KQ1KJG78NNS9,2016,177.37398134066694,7661.918722127564
KQ1KJG78NNS9,2017,179.71064456790927,9031.415797221312
KQ1KJG78NNS9,2018,212.84877760880033,6685.405917070025
KQ1KJG78NNS9,2019,242.3757038439533,5000.884154158061
KQ1KJG78NNS9,2020,261.06900966189187,6100.390414540448
KQ1KJG78NNS9,2021,308.8643938554847,3965.1050727004663
KQ1KJG78NNS9,2022,503.8695613653437,2664.645774775241
KQ1KJG78NNS9,2023,499.4086588406084,1848.9378845379224
KQ1KJG78NNS9,2024,571.8452188851203,913.2104739922482
KQ1KJG78NNS9,2025,348.1628208591056,322.88437321893866
KQ1KJG78NNS9,2026,127.02950999008245,14.869675082451122
KSJKE3KVNBB4,2016,265.0,23323.0
KSJKE3KVNBB4,2017,251.0,5172.0
KSJKE3KVNBB4,2018,188.0,5561.0
KSJKE3KVNBB4,2019,175.0,3409.0
KSJKE3KVNBB4,2020,191.0,2257.0
KSJKE3KVNBB4,2021,232.0,5099.0
KSJKE3KVNBB4,2022,170.0,2838.0
KSJKE3KVNBB4,2023,158.0,1277.0
KSJKE3KVNBB4,2024,153.0,895.0
KSJKE3KVNBB4,2025,163.0,204.0
KSJKE3KVNBB4,2026,102.0,10.0
KU3DCFJJTVN3,2016,1043.4023681100107,36233.245054631494
KU3DCFJJTVN3,2017,1135.403893725701,39877.47532404128
KU3DCFJJTVN3,2018,1273.608235280164,38712.97577946201
KU3DCFJJTVN3,2019,1317.790519909661,35843.95602237769
KU3DCFJJTVN3,2020,1566.0464667760114,37053.85017037203
KU3DCFJJTVN3,2021,1475.3919620331717,28397.22053099818
KU3DCFJJTVN3,2022,1454.5131385039886,20216.089259740565
KU3DCFJJTVN3,2023,1474.3143453348912,14307.786307243625
KU3DCFJJTVN3,2024,1863.8727817632607,8894.378823431965
KU3DCFJJTVN3,2025,1553.3844705712165,3074.979248543161
KU3DCFJJTVN3,2026,703.1448956279701,124.19532447681769
KUKXRCZ6NZC2,2016,4709.0,358056.0
KUKXRCZ6NZC2,2017,4928.0,323586.0
KUKXRCZ6NZC2,2018,5199.0,367965.0
KUKXRCZ6NZC2,2019,5718.0,301556.0
KUKXRCZ6NZC2,2020,6166.0,293331.0
KUKXRCZ6NZC2,2021,5911.0,240194.0
KUKXRCZ6NZC2,2022,6722.0,176290.0
KUKXRCZ6NZC2,2023,7294.0,122822.0
KUKXRCZ6NZC2,2024,6889.0,68217.0
KUKXRCZ6NZC2,2025,6749.0,25175.0
KUKXRCZ6NZC2,2026,3337.0,918.0
KULSKCCZJT27,2016,262.0,7443.0
KULSKCCZJT27,2017,301.0,18217.0
KULSKCCZJT27,2018,364.0,8487.0
KULSKCCZJT27,2019,380.0,10302.0
KULSKCCZJT27,2020,512.0,7129.0
KULSKCCZJT27,2021,428.0,4121.0
KULSKCCZJT27,2022,569.0,5353.0
KULSKCCZJT27,2023,660.0,4437.0
KULSKCCZJT27,2024,834.0,3087.0
KULSKCCZJT27,2025,864.0,2163.0
KULSKCCZJT27,2026,409.0,66.0
KWTAB1GYM4L9,2016,242.0,6697.0
KWTAB1GYM4L9,2017,250.0,5091.0
KWTAB1GYM4L9,2018,270.0,4617.0
KWTAB1GYM4L9,2019,296.0,4098.0
KWTAB1GYM4L9,2020,367.0,4208.0
KWTAB1GYM4L9,2021,387.0,4328.0
KWTAB1GYM4L9,2022,410.0,3755.0
KWTAB1GYM4L9,2023,392.0,2991.0
KWTAB1GYM4L9,2024,376.0,2246.0
