uei,name,city,state_code,fiscal_year,agency,total_obligations,award_count
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2017,Department of Defense,81700.0,1
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2017,Department of the Air Force,312626.0,0
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2017,Department of the Army,534398.0,5
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2017,Department of the Navy,116990.0,2
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2017,Environmental Protection Agency,15000.0,1
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2017,National Aeronautics and Space Administration,0.0,0
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2017,National Institutes of Health,8889083.0,22
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2017,National Science Foundation,7004035.0,25
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2018,Defense Intelligence Agency,2000000.0,1
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2018,Defense Logistics Agency,440341.0,1
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2018,Department of Energy,551010.03,3
U44ZMVYU52U6,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,2018,Department of the Air Force,823522.0,1
